lr,data_time,loss,loss_kpt,acc_pose,time,epoch,memory,step
0.003999999999999999,6.414496078491211,0.09577968779951335,0.09577968779951335,0.9613095238095238,6.747695388793946,77.0,1652.0,460.0
0.003999999999999999,6.415595393180848,0.0957828276231885,0.0957828276231885,0.9389880952380952,6.748062520027161,77.0,1652.0,461.0
0.003999999999999999,6.294205412864685,0.09414386019110679,0.09414386019110679,0.9345238095238095,6.621255078315735,77.0,592.0,462.0
0.003999999999999999,6.3227811479568485,0.09425400614738465,0.09425400614738465,0.9464285714285714,6.649109091758728,78.0,1652.0,463.0
0.003999999999999999,6.43758376121521,0.09578544832766056,0.09578544832766056,0.9447484639016898,6.768188290596008,78.0,1652.0,464.0
0.003999999999999999,6.421288471221924,0.09546880550682545,0.09546880550682545,0.9553571428571429,6.751278734207153,78.0,1652.0,465.0
0.003999999999999999,6.422802000045777,0.09535791300237179,0.09535791300237179,0.9642857142857143,6.751826047897339,78.0,1652.0,466.0
0.003999999999999999,6.437030200958252,0.0953354262560606,0.0953354262560606,0.9479166666666666,6.767347359657288,78.0,1652.0,467.0
0.003999999999999999,6.325426726341248,0.09351164393126965,0.09351164393126965,0.9821428571428571,6.649500284194946,78.0,592.0,468.0
0.003999999999999999,6.3430979347229,0.09388259507715702,0.09388259507715702,0.9090821812596006,6.666746373176575,79.0,1652.0,469.0
0.003999999999999999,6.449604101181031,0.09550781574100256,0.09550781574100256,0.9627976190476191,6.77927273273468,79.0,1652.0,470.0
0.003999999999999999,6.444291009902954,0.0952880535647273,0.0952880535647273,0.965725806451613,6.77287504196167,79.0,1652.0,471.0
0.003999999999999999,6.426123175621033,0.0951429494842887,0.0951429494842887,0.9568452380952381,6.755902638435364,79.0,1652.0,472.0
0.003999999999999999,6.441307349205017,0.09502990182489157,0.09502990182489157,0.9538690476190477,6.771763100624084,79.0,1652.0,473.0
0.003999999999999999,6.331093029975891,0.09332937832921744,0.09332937832921744,0.9464285714285714,6.655342345237732,79.0,592.0,474.0
0.003999999999999999,6.340533690452576,0.09327141534537077,0.09327141534537077,0.9538690476190477,6.6652407598495484,80.0,1652.0,475.0
0.003999999999999999,6.458212270736694,0.09482134394347667,0.09482134394347667,0.9508448540706606,6.788912296295166,80.0,1652.0,476.0
0.003999999999999999,6.432001762390136,0.09454435624182224,0.09454435624182224,0.9596294162826421,6.764272518157959,80.0,1652.0,477.0
0.003999999999999999,6.436803231239319,0.09400416724383831,0.09400416724383831,0.9806547619047619,6.768179178237915,80.0,1652.0,478.0
0.003999999999999999,6.43040123462677,0.0938986860960722,0.0938986860960722,0.96875,6.761156854629516,80.0,1652.0,479.0
0.003999999999999999,6.303144445419312,0.0921949939802289,0.0921949939802289,0.9523809523809523,6.628529691696167,80.0,592.0,480.0
0.003999999999999999,6.335683898925781,0.0920935157313943,0.0920935157313943,0.9315476190476191,6.662519869804382,81.0,1652.0,481.0
0.003999999999999999,6.4520389223098755,0.09356143306940794,0.09356143306940794,0.9479166666666666,6.78340853691101,81.0,1652.0,482.0
0.003999999999999999,6.442608156204224,0.09334461521357298,0.09334461521357298,0.9360119047619048,6.773523273468018,81.0,1652.0,483.0
0.003999999999999999,6.439544968605041,0.09341284405440092,0.09341284405440092,0.9375,6.770505228042603,81.0,1652.0,484.0
0.003999999999999999,6.4489450263977055,0.09308029737323523,0.09308029737323523,0.9657738095238095,6.779448471069336,81.0,1652.0,485.0
0.003999999999999999,6.327713947296143,0.09159389939159154,0.09159389939159154,0.8928571428571429,6.653776974678039,81.0,592.0,486.0
0.003999999999999999,6.331041517257691,0.09148238014429808,0.09148238014429808,0.9583333333333334,6.6545664405822755,82.0,1652.0,487.0
0.003999999999999999,6.435188684463501,0.0929882825911045,0.0929882825911045,0.9657738095238095,6.76473436832428,82.0,1652.0,488.0
0.003999999999999999,6.423766255378723,0.09258823782205582,0.09258823782205582,0.9791666666666666,6.754396586418152,82.0,1652.0,489.0
0.003999999999999999,6.428909912109375,0.09252120658755303,0.09252120658755303,0.9627976190476191,6.761194233894348,82.0,1652.0,490.0
0.003999999999999999,6.407818794250488,0.09244203522801399,0.09244203522801399,0.9345238095238095,6.738626894950866,82.0,1652.0,491.0
0.003999999999999999,6.288471064567566,0.09077817026525736,0.09077817026525736,0.9761904761904762,6.6142467641830445,82.0,592.0,492.0
0.003999999999999999,6.284195122718811,0.09078242484480142,0.09078242484480142,0.9508928571428571,6.6103967714309695,83.0,1652.0,493.0
0.003999999999999999,6.400347332954407,0.09230400178581476,0.09230400178581476,0.9419642857142857,6.7330484962463375,83.0,1652.0,494.0
0.003999999999999999,6.368042516708374,0.09221827242523432,0.09221827242523432,0.9507008448540707,6.702537055015564,83.0,1652.0,495.0
0.003999999999999999,6.370926604270935,0.09220772374421358,0.09220772374421358,0.9672139016897082,6.703124160766602,83.0,1652.0,496.0
0.003999999999999999,6.363124084472656,0.09216271895915269,0.09216271895915269,0.9598214285714286,6.6947685241699215,83.0,1652.0,497.0
0.003999999999999999,6.255864019393921,0.09044767826795579,0.09044767826795579,0.9047619047619048,6.5834967184066775,83.0,592.0,498.0
0.003999999999999999,6.257478332519531,0.09061755135655403,0.09061755135655403,0.950796850998464,6.582797045707703,84.0,1652.0,499.0
0.003999999999999999,6.373831906318665,0.09230761155486107,0.09230761155486107,0.949260752688172,6.70566002368927,84.0,1652.0,500.0
0.003999999999999999,6.368239707946778,0.09240400776267052,0.09240400776267052,0.9359126984126985,6.701649389266968,84.0,1652.0,501.0
0.003999999999999999,6.37960949420929,0.09247076883912086,0.09247076883912086,0.9327956989247312,6.7145609951019285,84.0,1652.0,502.0
0.003999999999999999,6.3723841524124145,0.09236238092184067,0.09236238092184067,0.9476766513056836,6.706408138275147,84.0,1652.0,503.0
0.003999999999999999,6.231553049087524,0.09070903357118368,0.09070903357118368,0.9702380952380952,6.561199884414673,84.0,592.0,504.0
0.003999999999999999,6.241024117469788,0.09072351690381765,0.09072351690381765,0.9583333333333334,6.5702074432373045,85.0,1652.0,505.0
0.003999999999999999,6.357098035812378,0.09224478144198656,0.09224478144198656,0.9613095238095238,6.691581344604492,85.0,1652.0,506.0
0.003999999999999999,6.34943932056427,0.09202540684491396,0.09202540684491396,0.9523809523809523,6.688675699234008,85.0,1652.0,507.0
0.003999999999999999,6.346910734176635,0.09207015011459589,0.09207015011459589,0.9328917050691243,6.685977334976196,85.0,1652.0,508.0
0.003999999999999999,6.361142740249634,0.09201777044683696,0.09201777044683696,0.9686059907834101,6.701560845375061,85.0,1652.0,509.0
0.003999999999999999,6.239143648147583,0.09057412974536419,0.09057412974536419,0.9047619047619048,6.573368458747864,85.0,592.0,510.0
0.003999999999999999,6.252005171775818,0.09055573381483555,0.09055573381483555,0.9553571428571429,6.5861008644104,86.0,1652.0,511.0
0.003999999999999999,6.364932384490967,0.09204277005046606,0.09204277005046606,0.9523809523809523,6.7043677425384525,86.0,1652.0,512.0
0.003999999999999999,6.352923183441162,0.09193988021463156,0.09193988021463156,0.9479166666666666,6.693198099136352,86.0,1652.0,513.0
0.003999999999999999,6.358909106254577,0.09178356077522039,0.09178356077522039,0.9656778033794163,6.70148006439209,86.0,1652.0,514.0
0.003999999999999999,6.367176747322082,0.0915846699103713,0.0915846699103713,0.9895833333333334,6.710594458580017,86.0,1652.0,515.0
0.003999999999999999,6.251596479415894,0.08998690661042928,0.08998690661042928,0.9761904761904762,6.589326839447022,86.0,592.0,516.0
0.003999999999999999,6.25839225769043,0.08975604113191366,0.08975604113191366,0.96875,6.5946007204055785,87.0,1652.0,517.0
0.003999999999999999,6.378101334571839,0.09112175788730383,0.09112175788730383,0.9776785714285714,6.72023362159729,87.0,1652.0,518.0
0.003999999999999999,6.3604485177993775,0.09070617567747831,0.09070617567747831,0.9627976190476191,6.702510604858398,87.0,1652.0,519.0
0.003999999999999999,6.3594970655441285,0.09076241459697484,0.09076241459697484,0.9389400921658987,6.699604334831238,87.0,1652.0,520.0
0.003999999999999999,6.349548873901367,0.09072895374149084,0.09072895374149084,0.9494047619047619,6.689944972991944,87.0,1652.0,521.0
0.003999999999999999,6.250865392684936,0.08923378761857748,0.08923378761857748,0.9047619047619048,6.584537210464478,87.0,592.0,522.0
0.003999999999999999,6.248974599838257,0.08923546161502599,0.08923546161502599,0.9791666666666666,6.582694854736328,88.0,1652.0,523.0
0.003999999999999999,6.365987963676453,0.09065914522856473,0.09065914522856473,0.9579493087557603,6.704150323867798,88.0,1652.0,524.0
0.003999999999999999,6.357733235359192,0.09050926592200995,0.09050926592200995,0.9702380952380952,6.694719200134277,88.0,1652.0,525.0
0.003999999999999999,6.363889465332031,0.090472533069551,0.090472533069551,0.9672619047619048,6.699849367141724,88.0,1652.0,526.0
0.003999999999999999,6.378943619728088,0.09048509459942579,0.09048509459942579,0.9508928571428571,6.714448590278625,88.0,1652.0,527.0
0.003999999999999999,6.257725834846497,0.08909817721694707,0.08909817721694707,0.9880952380952381,6.586469292640686,88.0,592.0,528.0
0.003999999999999999,6.272499704360962,0.08910291504114866,0.08910291504114866,0.9672619047619048,6.602272863388062,89.0,1652.0,529.0
0.003999999999999999,6.3787204551696775,0.09060247510671615,0.09060247510671615,0.9655337941628265,6.714263625144959,89.0,1652.0,530.0
0.003999999999999999,6.352154316902161,0.09033920854330063,0.09033920854330063,0.96875,6.688308486938476,89.0,1652.0,531.0
0.003999999999999999,6.3486183166503904,0.09024517476558686,0.09024517476558686,0.9627976190476191,6.685275025367737,89.0,1652.0,532.0
0.003999999999999999,6.35836850643158,0.09016883939504623,0.09016883939504623,0.9583333333333334,6.694347076416015,89.0,1652.0,533.0
0.003999999999999999,6.241655540466309,0.0884087385609746,0.0884087385609746,0.9642857142857143,6.570936069488526,89.0,592.0,534.0
0.003999999999999999,6.2523251819610595,0.0885885651782155,0.0885885651782155,0.9507008448540707,6.5813948965072635,90.0,1652.0,535.0
0.003999999999999999,6.368400673866272,0.0900132431462407,0.0900132431462407,0.9656298003072197,6.702310385704041,90.0,1652.0,536.0
0.003999999999999999,6.358514108657837,0.08999685797840357,0.08999685797840357,0.9464285714285714,6.6929303169250485,90.0,1652.0,537.0
0.003999999999999999,6.363250112533569,0.08982090417295695,0.08982090417295695,0.9627976190476191,6.6971253490448,90.0,1652.0,538.0
0.003999999999999999,6.366166138648987,0.09004353407770395,0.09004353407770395,0.9434523809523809,6.7001620864868165,90.0,1652.0,539.0
0.003999999999999999,6.246280860900879,0.08844805520027876,0.08844805520027876,0.9761904761904762,6.573961572647095,90.0,592.0,540.0
0.003999999999999999,6.257908344268799,0.08837263058871031,0.08837263058871031,0.9627976190476191,6.585630674362182,91.0,1652.0,541.0
0.003999999999999999,6.368844032287598,0.09002224288880825,0.09002224288880825,0.9522849462365592,6.701745653152466,91.0,1652.0,542.0
0.003999999999999999,6.361136260032654,0.08982797048985958,0.08982797048985958,0.9717261904761905,6.693695969581604,91.0,1652.0,543.0
0.003999999999999999,6.369204363822937,0.08968101568520069,0.08968101568520069,0.9583333333333334,6.699346723556519,91.0,1652.0,544.0
0.003999999999999999,6.381544108390808,0.08969764538109302,0.08969764538109302,0.9494047619047619,6.710647225379944,91.0,1652.0,545.0
0.003999999999999999,6.2713373136520385,0.08804309658706189,0.08804309658706189,0.9880952380952381,6.596174144744873,91.0,592.0,546.0
0.003999999999999999,6.279033675193786,0.08813206054270267,0.08813206054270267,0.9552611367127497,6.602627320289612,92.0,1652.0,547.0
0.003999999999999999,6.387516837120057,0.0896156108006835,0.0896156108006835,0.9657738095238095,6.716888880729675,92.0,1652.0,548.0
0.003999999999999999,6.38992910861969,0.08934750895947217,0.08934750895947217,0.9702380952380952,6.718924465179444,92.0,1652.0,549.0
0.003999999999999999,6.39036919593811,0.08910400252789259,0.08910400252789259,0.96875,6.718949165344238,92.0,1652.0,550.0
0.003999999999999999,6.38430805683136,0.08897670652717352,0.08897670652717352,0.9538690476190477,6.711216316223145,92.0,1652.0,551.0
0.003999999999999999,6.262807178497314,0.08725228060036898,0.08725228060036898,0.9523809523809523,6.5832349395751955,92.0,592.0,552.0
0.003999999999999999,6.261415944099427,0.08727865744382143,0.08727865744382143,0.9627976190476191,6.581653523445129,93.0,1652.0,553.0
0.003999999999999999,6.382254734039306,0.08868614293634891,0.08868614293634891,0.9656778033794163,6.707537717819214,93.0,1652.0,554.0
0.003999999999999999,6.369977831840515,0.08860979713499546,0.08860979713499546,0.9494047619047619,6.697692627906799,93.0,1652.0,555.0
0.003999999999999999,6.357271060943604,0.08831679604947568,0.08831679604947568,0.9776785714285714,6.683569302558899,93.0,1652.0,556.0
0.003999999999999999,6.361061654090881,0.0881995464116335,0.0881995464116335,0.9672619047619048,6.686807413101196,93.0,1652.0,557.0
0.003999999999999999,6.241485323905945,0.08648849621415139,0.08648849621415139,0.9761904761904762,6.562261600494384,93.0,592.0,558.0
0.003999999999999999,6.240977830886841,0.08649004355072976,0.08649004355072976,0.9538690476190477,6.562656383514405,94.0,1652.0,559.0
0.003999999999999999,6.35180655002594,0.08779246162623167,0.08779246162623167,0.9732142857142857,6.678808031082153,94.0,1652.0,560.0
0.003999999999999999,6.327660183906556,0.08762376215308905,0.08762376215308905,0.9702380952380952,6.654603815078735,94.0,1652.0,561.0
0.003999999999999999,6.328100614547729,0.08746808614581823,0.08746808614581823,0.9731182795698926,6.6547809410095216,94.0,1652.0,562.0
0.003999999999999999,6.309939804077149,0.08707049634307623,0.08707049634307623,0.9775825652841783,6.6349455976486205,94.0,1652.0,563.0
0.003999999999999999,6.197610826492309,0.08561435427516699,0.08561435427516699,0.9642857142857143,6.516012945175171,94.0,592.0,564.0
0.003999999999999999,6.207652549743653,0.08562357764691114,0.08562357764691114,0.9747023809523809,6.523401165008545,95.0,1652.0,565.0
0.003999999999999999,6.32654908657074,0.08702511128038168,0.08702511128038168,0.9761904761904762,6.6476153469085695,95.0,1652.0,566.0
0.003999999999999999,6.309575128555298,0.08671347390860319,0.08671347390860319,0.9910714285714286,6.6306103372573855,95.0,1652.0,567.0
0.003999999999999999,6.311092352867126,0.08697738092392683,0.08697738092392683,0.9449404761904762,6.63137978553772,95.0,1652.0,568.0
0.003999999999999999,6.29613796710968,0.08684513624757528,0.08684513624757528,0.9598214285714286,6.6156200456619265,95.0,1652.0,569.0
0.003999999999999999,6.188011617660522,0.08526922043412924,0.08526922043412924,0.9277210884353742,6.5032614850997925,95.0,592.0,570.0
0.003999999999999999,6.198105692863464,0.08506702687591314,0.08506702687591314,0.9613095238095238,6.511476879119873,96.0,1652.0,571.0
0.003999999999999999,6.311650705337525,0.08632785480469465,0.08632785480469465,0.9732142857142857,6.629608297348023,96.0,1652.0,572.0
0.003999999999999999,6.303876676559448,0.08604417275637388,0.08604417275637388,0.9717261904761905,6.622498717308044,96.0,1652.0,573.0
0.003999999999999999,6.307297029495239,0.08592431556433439,0.08592431556433439,0.959773425499232,6.626230692863464,96.0,1652.0,574.0
0.003999999999999999,6.311052293777466,0.08594805296510458,0.08594805296510458,0.9523809523809523,6.630610628128052,96.0,1652.0,575.0
0.003999999999999999,6.191246032714844,0.08433603543788194,0.08433603543788194,0.9880952380952381,6.505737705230713,96.0,592.0,576.0
0.003999999999999999,6.192653694152832,0.08400094378739595,0.08400094378739595,0.9925595238095238,6.50662938117981,97.0,1652.0,577.0
0.003999999999999999,6.3032981872558596,0.08548409555107356,0.08548409555107356,0.9642857142857143,6.622692050933838,97.0,1652.0,578.0
0.003999999999999999,6.301611542701721,0.0854451460018754,0.0854451460018754,0.9568452380952381,6.621747508049011,97.0,1652.0,579.0
0.003999999999999999,6.3153404712677,0.08517433781176806,0.08517433781176806,0.9836309523809523,6.635236806869507,97.0,1652.0,580.0
0.003999999999999999,6.323312864303589,0.08502284828573466,0.08502284828573466,0.9851190476190477,6.642788019180298,97.0,1652.0,581.0
0.003999999999999999,6.214764328002929,0.0836510406807065,0.0836510406807065,0.9523809523809523,6.529195847511292,97.0,592.0,582.0
0.003999999999999999,6.211735782623291,0.0834846680238843,0.0834846680238843,0.9656298003072197,6.526025881767273,98.0,1652.0,583.0
0.003999999999999999,6.322772631645202,0.08485880807042122,0.08485880807042122,0.9731662826420892,6.644241895675659,98.0,1652.0,584.0
0.003999999999999999,6.302254099845886,0.08462352633476257,0.08462352633476257,0.9790706605222735,6.6230772638320925,98.0,1652.0,585.0
0.003999999999999999,6.298752794265747,0.08437882736325264,0.08437882736325264,0.9747023809523809,6.6215585374832155,98.0,1652.0,586.0
0.003999999999999999,6.299283261299133,0.08422408074140549,0.08422408074140549,0.9598214285714286,6.622561988830566,98.0,1652.0,587.0
0.003999999999999999,6.19626546382904,0.08291211441159248,0.08291211441159248,0.9345238095238095,6.513945412635803,98.0,592.0,588.0
0.003999999999999999,6.2053553485870365,0.08270038068294525,0.08270038068294525,0.9598214285714286,6.523000726699829,99.0,1652.0,589.0
0.003999999999999999,6.321101570129395,0.08395919911563396,0.08395919911563396,0.9851190476190477,6.643040513992309,99.0,1652.0,590.0
0.003999999999999999,6.306445145606995,0.08363468952476978,0.08363468952476978,0.9732142857142857,6.629046955108643,99.0,1652.0,591.0
0.003999999999999999,6.303243546485901,0.08339646868407727,0.08339646868407727,0.9568452380952381,6.626052088737488,99.0,1652.0,592.0
0.003999999999999999,6.297495450973511,0.08306251429021358,0.08306251429021358,0.9806547619047619,6.621319999694824,99.0,1652.0,593.0
0.003999999999999999,6.172290086746216,0.08161549884825944,0.08161549884825944,0.9634353741496599,6.4920618438720705,99.0,592.0,594.0
0.003999999999999999,6.198267326354981,0.08134790975600481,0.08134790975600481,0.9806547619047619,6.517376098632813,100.0,1652.0,595.0
0.003999999999999999,6.31938826084137,0.08279622349888087,0.08279622349888087,0.9642857142857143,6.643765850067139,100.0,1652.0,596.0
0.003999999999999999,6.30735716342926,0.08243597839027643,0.08243597839027643,0.9717261904761905,6.633423223495483,100.0,1652.0,597.0
0.003999999999999999,6.3117568397521975,0.08213024411350489,0.08213024411350489,0.9747023809523809,6.6379216146469116,100.0,1652.0,598.0
0.003999999999999999,6.301243915557861,0.08205929894000291,0.08205929894000291,0.9613095238095238,6.629113154411316,100.0,1652.0,599.0
0.003999999999999999,6.181470608711242,0.08070391405373811,0.08070391405373811,0.9404761904761905,6.503347849845886,100.0,592.0,600.0
0.003999999999999999,6.20151050567627,0.08037207324057817,0.08037207324057817,0.965725806451613,6.525027279853821,101.0,1652.0,601.0
0.003999999999999999,6.313905372619629,0.08156649690121412,0.08156649690121412,0.9791666666666666,6.644063444137573,101.0,1652.0,602.0
0.003999999999999999,6.322964363098144,0.08129741456359625,0.08129741456359625,0.9672619047619048,6.653586144447327,101.0,1652.0,603.0
0.003999999999999999,6.321548562049866,0.08124745931476354,0.08124745931476354,0.9745583717357911,6.653070130348206,101.0,1652.0,604.0
0.003999999999999999,6.320954732894897,0.08089137878268957,0.08089137878268957,0.9851190476190477,6.650755820274353,101.0,1652.0,605.0
0.003999999999999999,6.214432530403137,0.07958927877247333,0.07958927877247333,0.9880952380952381,6.540070571899414,101.0,592.0,606.0
0.003999999999999999,6.21975962638855,0.07969866178929806,0.07969866178929806,0.9613095238095238,6.545612645149231,102.0,1652.0,607.0
0.003999999999999999,6.331993918418885,0.0813139520585537,0.0813139520585537,0.9479166666666666,6.662451529502869,102.0,1652.0,608.0
0.003999999999999999,6.336274909973144,0.0812983438372612,0.0812983438372612,0.9642857142857143,6.6663957643508915,102.0,1652.0,609.0
0.003999999999999999,6.3444689798355105,0.08129796609282494,0.08129796609282494,0.9717261904761905,6.6745668172836305,102.0,1652.0,610.0
0.003999999999999999,6.351808390617371,0.08113778308033943,0.08113778308033943,0.9747023809523809,6.681964678764343,102.0,1652.0,611.0
0.003999999999999999,6.240230536460876,0.07972609128803015,0.07972609128803015,0.9761904761904762,6.565685791969299,102.0,592.0,612.0
0.003999999999999999,6.270324273109436,0.08009551670402289,0.08009551670402289,0.9627976190476191,6.59760844707489,103.0,1652.0,613.0
0.003999999999999999,6.3868027019500735,0.0814867202565074,0.0814867202565074,0.96875,6.720134954452515,103.0,1652.0,614.0
0.003999999999999999,6.378758792877197,0.08142844866961241,0.08142844866961241,0.9776785714285714,6.7137581253051755,103.0,1652.0,615.0
0.003999999999999999,6.3914632320404055,0.08149415846914053,0.08149415846914053,0.9761904761904762,6.726622719764709,103.0,1652.0,616.0
0.003999999999999999,6.402163414955139,0.08183583822101355,0.08183583822101355,0.9612615207373272,6.737670979499817,103.0,1652.0,617.0
0.003999999999999999,6.283132338523865,0.08018660485744476,0.08018660485744476,0.9940476190476191,6.613413791656495,103.0,592.0,618.0
0.003999999999999999,6.311952323913574,0.08031840443611145,0.08031840443611145,0.9747023809523809,6.644172492027283,104.0,1652.0,619.0
0.003999999999999999,6.432645812034607,0.0816794466972351,0.0816794466972351,0.9672619047619048,6.76907859325409,104.0,1652.0,620.0
0.003999999999999999,6.428425483703613,0.08151080518960953,0.08151080518960953,0.9776785714285714,6.765691184997559,104.0,1652.0,621.0
0.003999999999999999,6.4249034070968625,0.08155963316559792,0.08155963316559792,0.9732142857142857,6.764329080581665,104.0,1652.0,622.0
0.003999999999999999,6.429244909286499,0.08172290280461311,0.08172290280461311,0.9776785714285714,6.766757769584656,104.0,1652.0,623.0
0.003999999999999999,6.308125305175781,0.08038378130644559,0.08038378130644559,0.9583333333333334,6.640822110176086,104.0,592.0,624.0
0.003999999999999999,6.325036525726318,0.08058670055121184,0.08058670055121184,0.9345238095238095,6.657818760871887,105.0,1652.0,625.0
0.003999999999999999,6.430186557769775,0.08211776677519084,0.08211776677519084,0.9627976190476191,6.769277267456054,105.0,1652.0,626.0
0.003999999999999999,6.417298774719239,0.08218031439930201,0.08218031439930201,0.9732142857142857,6.754701089859009,105.0,1652.0,627.0
0.003999999999999999,6.42222827911377,0.082310687340796,0.082310687340796,0.9613095238095238,6.758657383918762,105.0,1652.0,628.0
0.003999999999999999,6.416500234603882,0.08212492112070321,0.08212492112070321,0.9791666666666666,6.754052600860596,105.0,1652.0,629.0
0.003999999999999999,6.291340680122375,0.08083118863403797,0.08083118863403797,0.9761904761904762,6.623384876251221,105.0,592.0,630.0
0.003999999999999999,6.297031440734863,0.0810969439893961,0.0810969439893961,0.9672619047619048,6.629834060668945,106.0,1652.0,631.0
0.003999999999999999,6.408671450614929,0.08235760040581226,0.08235760040581226,0.9821428571428571,6.747084698677063,106.0,1652.0,632.0
0.003999999999999999,6.412102003097534,0.08241051264107227,0.08241051264107227,0.9553571428571429,6.746477513313294,106.0,1652.0,633.0
0.003999999999999999,6.423483991622925,0.0823629605025053,0.0823629605025053,0.9836309523809523,6.75728211402893,106.0,1652.0,634.0
0.003999999999999999,6.431965980529785,0.08230240158736706,0.08230240158736706,0.9716301843317974,6.765377039909363,106.0,1652.0,635.0
0.003999999999999999,6.317745542526245,0.08104251693934202,0.08104251693934202,0.9523809523809523,6.644738364219665,106.0,592.0,636.0
0.003999999999999999,6.343670721054077,0.08112182017415762,0.08112182017415762,0.9642857142857143,6.6696180248260495,107.0,1652.0,637.0
0.003999999999999999,6.448240723609924,0.08246293645352125,0.08246293645352125,0.9776785714285714,6.778502159118652,107.0,1652.0,638.0
0.003999999999999999,6.434551801681518,0.08239711206406355,0.08239711206406355,0.9717261904761905,6.765900936126709,107.0,1652.0,639.0
0.003999999999999999,6.436426563262939,0.08270300190895796,0.08270300190895796,0.9479166666666666,6.769408249855042,107.0,1652.0,640.0
0.003999999999999999,6.449397120475769,0.08275574933737516,0.08275574933737516,0.981845238095238,6.782363414764404,107.0,1652.0,641.0
0.003999999999999999,6.332223625183105,0.08134518623352051,0.08134518623352051,0.9583333333333334,6.6598739290237425,107.0,592.0,642.0
0.003999999999999999,6.345137333869934,0.08155352130532265,0.08155352130532265,0.9761904761904762,6.670671362876892,108.0,1652.0,643.0
0.003999999999999999,6.4571378040313725,0.08285667214542627,0.08285667214542627,0.9732142857142857,6.786728229522705,108.0,1652.0,644.0
0.003999999999999999,6.43228171825409,0.0829153685644269,0.0829153685644269,0.9806547619047619,6.764268116950989,108.0,1652.0,645.0
0.003999999999999999,6.429381651878357,0.08283857081085444,0.08283857081085444,0.9732142857142857,6.761570672988892,108.0,1652.0,646.0
0.003999999999999999,6.431378445625305,0.08285627488046884,0.08285627488046884,0.9820948540706606,6.761577048301697,108.0,1652.0,647.0
0.003999999999999999,6.316860899925232,0.08151102926582098,0.08151102926582098,0.9880952380952381,6.641483435630798,108.0,592.0,648.0
0.003999999999999999,6.344537773132324,0.08126118507236242,0.08126118507236242,0.9880952380952381,6.669354600906372,109.0,1652.0,649.0
0.003999999999999999,6.462855749130249,0.08247444983571768,0.08247444983571768,0.9776785714285714,6.7928252792358395,109.0,1652.0,650.0
0.003999999999999999,6.447507419586182,0.08253959964960814,0.08253959964960814,0.9732142857142857,6.777198643684387,109.0,1652.0,651.0
0.003999999999999999,6.4623156976699825,0.08250391300767661,0.08250391300767661,0.9821428571428571,6.790162525177002,109.0,1652.0,652.0
0.003999999999999999,6.465599393844604,0.08237980525940657,0.08237980525940657,0.9821428571428571,6.79346734046936,109.0,1652.0,653.0
0.003999999999999999,6.3516350889205935,0.08109301824122667,0.08109301824122667,0.9285714285714286,6.673845314979554,109.0,592.0,654.0
0.003999999999999999,6.365286197662353,0.08133126754313708,0.08133126754313708,0.9627976190476191,6.688703303337097,110.0,1652.0,655.0
0.003999999999999999,6.492443299293518,0.08253404580056667,0.08253404580056667,0.9895833333333334,6.822462997436523,110.0,1652.0,656.0
0.003999999999999999,6.477000269889832,0.0823015133291483,0.0823015133291483,0.9806547619047619,6.808072838783264,110.0,1652.0,657.0
0.003999999999999999,6.482352800369263,0.08196094341576099,0.08196094341576099,0.9806547619047619,6.815934309959411,110.0,1652.0,658.0
0.003999999999999999,6.48615993976593,0.08175646521151066,0.08175646521151066,0.9836309523809523,6.820387434959412,110.0,1652.0,659.0
0.003999999999999999,6.365873107910156,0.08034237921237945,0.08034237921237945,0.9583333333333334,6.695129880905151,110.0,592.0,660.0
0.003999999999999999,6.381082339286804,0.08042191818356514,0.08042191818356514,0.9538690476190477,6.714980297088623,111.0,1652.0,661.0
0.003999999999999999,6.481296162605286,0.08176948610693216,0.08176948610693216,0.9761904761904762,6.819796032905579,111.0,1652.0,662.0
0.003999999999999999,6.467324776649475,0.08132358465343714,0.08132358465343714,0.9791666666666666,6.803732585906983,111.0,1652.0,663.0
0.003999999999999999,6.467679762840271,0.08089900735765695,0.08089900735765695,0.9910714285714286,6.804174571037293,111.0,1652.0,664.0
0.003999999999999999,6.473807096481323,0.08092717025429011,0.08092717025429011,0.9717261904761905,6.810570378303527,111.0,1652.0,665.0
0.003999999999999999,6.3461647224426265,0.07960632979869843,0.07960632979869843,0.9583333333333334,6.677842626571655,111.0,592.0,666.0
0.003999999999999999,6.354903931617737,0.07957627043128014,0.07957627043128014,0.9642857142857143,6.687057523727417,112.0,1652.0,667.0
0.003999999999999999,6.469929165840149,0.08092176657170057,0.08092176657170057,0.9701900921658987,6.807455973625183,112.0,1652.0,668.0
0.003999999999999999,6.442649002075195,0.08043733473867178,0.08043733473867178,0.9895833333333334,6.780288105010986,112.0,1652.0,669.0
0.003999999999999999,6.42326087474823,0.08011212091892958,0.08011212091892958,0.9866071428571429,6.76280373096466,112.0,1652.0,670.0
0.003999999999999999,6.409937725067139,0.08013712327927351,0.08013712327927351,0.9836309523809523,6.750576972961426,112.0,1652.0,671.0
0.003999999999999999,6.298297667503357,0.0786608112975955,0.0786608112975955,0.9583333333333334,6.632355585098266,112.0,592.0,672.0
0.003999999999999999,6.306054248809814,0.07850581612437964,0.07850581612437964,0.9731662826420892,6.641941266059876,113.0,1652.0,673.0
0.003999999999999999,6.4242467069625855,0.07979397207498551,0.07979397207498551,0.96875,6.764552173614502,113.0,1652.0,674.0
